30712,42884;;Worst;Best;AVG;STD
28417,97885;;;;;
29682,86886;;;;;
28569,13028;;;;;
31271,59853;;;;;
28510,09939;;;;;
28849,28731;;;;;
27752,76402;;;;;
29928,85184;;;;;
30063,57716;;;;;
28242,75677;;;;;
30787,36583;;;;;
29525,80685;;;;;
29910,38044;;;;;
33425,9994;;;;;
29012,47491;;;;;
30318,77222;;;;;
30430,99047;;;;;
33269,85313;;;;;
31871,42265;;;;;
29531,05847;;;;;
29517,02155;;;;;
31531,19691;;;;;
30410,46172;;;;;
29844,60606;;;;;
27305,09426;;;;;
28741,86712;;;;;
30972,684;;;;;
30245,40452;;;;;
29792,28516;;;;;
32341,926;;;;;
30208,54486;;;;;
27829,19846;;;;;
29149,99417;;;;;
32790,61748;;;;;
30144,59207;;;;;
28044,11599;;;;;
31278,02946;;;;;
31043,20898;;;;;
31475,40175;;;;;
29553,92614;;;;;
27509,53922;;;;;
29086,40955;;;;;
29805,14014;;;;;
27888,95527;;;;;
28010,98843;;;;;
28277,24353;;;;;
30241,0179;;;;;
28611,41838;;;;;
28063,68373;;;;;
28383,5371;;;;;
28686,47443;;;;;
28361,69582;;;;;
31502,79601;;;;;
31122,30802;;;;;
26473,10661;;;;;
28961,25198;;;;;
27096,29877;;;;;
28151,90228;;;;;
29192,27882;;;;;
31921,46279;;;;;
30508,43977;;;;;
32083,63453;;;;;
29047,34472;;;;;
32288,00603;;;;;
32025,10105;;;;;
31013,21161;;;;;
29079,7182;;;;;
27685,90836;;;;;
29585,92335;;;;;
30769,08555;;;;;
28788,22505;;;;;
29824,18528;;;;;
29377,26812;;;;;
30829,38622;;;;;
28806,81329;;;;;
32569,12138;;;;;
30489,3299;;;;;
30593,60252;;;;;
29324,80511;;;;;
32117,33533;;;;;
30331,92449;;;;;
32179,84711;;;;;
30343,58409;;;;;
32957,08745;;;;;
31872,52262;;;;;
30677,02482;;;;;
31477,95082;;;;;
28618,79597;;;;;
28907,86901;;;;;
28297,71537;;;;;
31029,98352;;;;;
32376,18431;;;;;
29614,06668;;;;;
30970,81719;;;;;
29452,89652;;;;;
29980,70834;;;;;
30711,80343;;;;;
30938,25021;;;;;
28862,42815;;;;;
30847,18759;;;;;
30782,66234;;;;;
29406,08529;;;;;
31476,22746;;;;;
29691,31011;;;;;
29786,91656;;;;;
30042,38729;;;;;
32600,95204;;;;;
30639,94493;;;;;
30814,51042;;;;;
26084,97337;;;;;
30950,53378;;;;;
27994,03486;;;;;
32386,45032;;;;;
26722,98465;;;;;
29057,93591;;;;;
31439,18875;;;;;
30993,29104;;;;;
27868,08004;;;;;
29543,43605;;;;;
27124,64907;;;;;
32324,09476;;;;;
30688,60558;;;;;
30379,19693;;;;;
31772,15623;;;;;
28990,45316;;;;;
30219,13245;;;;;
28749,25117;;;;;
28473,91503;;;;;
27528,02958;;;;;
32394,27251;;;;;
28443,05687;;;;;
29856,05664;;;;;
32004,40813;;;;;
32293,40419;;;;;
33034,57933;;;;;
30320,56879;;;;;
31209,5256;;;;;
29310,18731;;;;;
31425,60815;;;;;
31562,95336;;;;;
28740,03616;;;;;
29580,36379;;;;;
27615,27235;;;;;
31792,1042;;;;;
29460,77479;;;;;
28544,05222;;;;;
27532,04963;;;;;
32184,92525;;;;;
29234,08649;;;;;
30624,30123;;;;;
28876,4472;;;;;
28197,95809;;;;;
29394,80297;;;;;
30853,95683;;;;;
28754,73897;;;;;
28231,22021;;;;;
27768,49818;;;;;
30229,41901;;;;;
29711,71587;;;;;
29800,10097;;;;;
28334,82717;;;;;
31155,03202;;;;;
32116,15003;;;;;
27601,07384;;;;;
28038,32656;;;;;
30229,99715;;;;;
27893,45171;;;;;
32331,28333;;;;;
32708,14706;;;;;
29150,34871;;;;;
30642,49593;;;;;
28838,40367;;;;;
29426,03609;;;;;
30324,77429;;;;;
27925,37917;;;;;
27780,34837;;;;;
27497,70177;;;;;
28375,93082;;;;;
31922,76518;;;;;
32369,91951;;;;;
30226,22685;;;;;
31604,56245;;;;;
28930,71844;;;;;
28948,7515;;;;;
29334,96569;;;;;
29468,59412;;;;;
28531,65122;;;;;
30570,71927;;;;;
28360,95395;;;;;
31050,59352;;;;;
28661,08916;;;;;
31452,10078;;;;;
30167,41631;;;;;
32261,0714;;;;;
29562,76773;;;;;
26591,18325;;;;;
26448,49381;;;;;
31271,429;;;;;
28831,43953;;;;;
28626,08174;;;;;
28382,33823;;;;;
31555,35668;;;;;
28695,83422;;;;;
29678,79612;;;;;
28378,47562;;;;;
29783,13893;;;;;
29681,48546;;;;;
28647,21553;;;;;
30530,70789;;;;;
27571,35378;;;;;
29232,20678;;;;;
30254,89349;;;;;
29228,25412;;;;;
30224,99062;;;;;
32130,74466;;;;;
29861,14741;;;;;
27104,28019;;;;;
30039,79754;;;;;
29486,18558;;;;;
27426,9109;;;;;
30280,92577;;;;;
30331,8812;;;;;
29097,94568;;;;;
26874,92288;;;;;
29232,7133;;;;;
28304,65942;;;;;
29962,54324;;;;;
30831,29403;;;;;
29970,90876;;;;;
30488,03858;;;;;
29777,69806;;;;;
30593,22839;;;;;
29266,83601;;;;;
27555,59264;;;;;
30488,63504;;;;;
30923,84109;;;;;
29627,73741;;;;;
30535,83267;;;;;
30565,97521;;;;;
28683,73391;;;;;
29942,52285;;;;;
29624,02841;;;;;
31744,50837;;;;;
26611,06026;;;;;
31992,3182;;;;;
28911,3736;;;;;
31416,23665;;;;;
29358,5967;;;;;
32276,41293;;;;;
27770,30535;;;;;
27757,89917;;;;;
26770,60462;;;;;
30498,82203;;;;;
31507,24442;;;;;
30183,82504;;;;;
29107,56412;;;;;
28547,33101;;;;;
28815,66658;;;;;
29395,66158;;;;;
32420,81157;;;;;
26972,26428;;;;;
28338,67815;;;;;
31355,64337;;;;;
33333,78831;;;;;
32342,60825;;;;;
32446,94263;;;;;
28193,83891;;;;;
29807,2313;;;;;
30114,28202;;;;;
29274,72869;;;;;
30948,60302;;;;;
28704,6162;;;;;
31384,71869;;;;;
30003,64132;;;;;
29480,04015;;;;;
30059,32496;;;;;
27384,22921;;;;;
28810,39147;;;;;
28316,89515;;;;;
29857,48355;;;;;
30027,75735;;;;;
30375,91345;;;;;
25824,08558;;;;;
28862,56161;;;;;
29737,58431;;;;;
26473,31109;;;;;
30651,62286;;;;;
30798,36731;;;;;
30039,87783;;;;;
31859,46012;;;;;
29908,73916;;;;;
30850,91482;;;;;
29701,10188;;;;;
32175,97389;;;;;
28234,29283;;;;;
30585,68298;;;;;
26739,06457;;;;;
30644,79024;;;;;
27320,95432;;;;;
29603,7711;;;;;
30342,12008;;;;;
28602,00184;;;;;
30328,15904;;;;;
31729,84917;;;;;
30219,77077;;;;;
26949,29532;;;;;
29372,10213;;;;;
28942,61535;;;;;
31500,86321;;;;;
32198,19901;;;;;
29950,29415;;;;;
30584,74265;;;;;
31547,14353;;;;;
31571,36739;;;;;
29192,83665;;;;;
26401,46078;;;;;
31689,66618;;;;;
29836,23015;;;;;
28490,29222;;;;;
31888,06244;;;;;
26058,9811;;;;;
26600,29644;;;;;
28780,86074;;;;;
28494,40948;;;;;
29830,80737;;;;;
32522,44795;;;;;
32509,93733;;;;;
29900,90382;;;;;
32591,44003;;;;;
31886,61687;;;;;
28313,4607;;;;;
30444,45893;;;;;
31747,85414;;;;;
28572,90967;;;;;
29167,07431;;;;;
31495,36106;;;;;
29052,56482;;;;;
29588,02661;;;;;
31518,15535;;;;;
28666,82313;;;;;
29779,48001;;;;;
29109,1643;;;;;
31875,77751;;;;;
30656,66623;;;;;
31141,44463;;;;;
32124,57407;;;;;
30559,91248;;;;;
30985,37884;;;;;
28083,33614;;;;;
31841,05228;;;;;
30786,21938;;;;;
27923,0493;;;;;
24713,18092;;;;;
29115,85697;;;;;
30783,62656;;;;;
31605,60323;;;;;
30844,80523;;;;;
29288,57623;;;;;
29047,91463;;;;;
30481,30959;;;;;
29967,48755;;;;;
31877,15792;;;;;
29904,83943;;;;;
32451,1946;;;;;
31155,22405;;;;;
30833,74616;;;;;
32215,8716;;;;;
29438,56101;;;;;
32370,19906;;;;;
28520,65487;;;;;
30993,65394;;;;;
31038,06133;;;;;
26658,46368;;;;;
29017,58729;;;;;
31498,44097;;;;;
27716,47975;;;;;
31545,57549;;;;;
29181,52685;;;;;
32072,05985;;;;;
29650,09382;;;;;
29676,15483;;;;;
31416,93764;;;;;
29998,29256;;;;;
29011,67242;;;;;
30277,67628;;;;;
30172,95983;;;;;
26960,36978;;;;;
28438,42784;;;;;
31803,53294;;;;;
29919,38877;;;;;
30104,45763;;;;;
31298,70298;;;;;
29589,15981;;;;;
31186,80987;;;;;
30108,76802;;;;;
30668,69448;;;;;
30724,44576;;;;;
30248,19265;;;;;
29660,67879;;;;;
28851,9398;;;;;
31917,88688;;;;;
31992,5274;;;;;
28937,64122;;;;;
31288,80544;;;;;
31520,45269;;;;;
27870,1853;;;;;
29564,88147;;;;;
28945,72897;;;;;
30722,20778;;;;;
31033,80365;;;;;
30662,13704;;;;;
27017,94899;;;;;
29505,0238;;;;;
31452,58965;;;;;
30607,0583;;;;;
30558,42821;;;;;
29804,36926;;;;;
29056,7512;;;;;
29869,19711;;;;;
30743,26949;;;;;
30199,74473;;;;;
29753,59141;;;;;
31267,73838;;;;;
31402,96552;;;;;
31941,86661;;;;;
30192,61778;;;;;
27274,37019;;;;;
30094,97572;;;;;
27288,58778;;;;;
30345,97439;;;;;
28698,60318;;;;;
30014,97321;;;;;
30858,49833;;;;;
31895,92098;;;;;
29773,35533;;;;;
32355,7271;;;;;
29418,65827;;;;;
31492,0546;;;;;
28288,30888;;;;;
32053,62488;;;;;
31016,42775;;;;;
30867,97193;;;;;
28840,4561;;;;;
28499,50211;;;;;
30113,47411;;;;;
30574,83754;;;;;
28300,09907;;;;;
29767,44488;;;;;
29755,82852;;;;;
32772,93736;;;;;
31250,79349;;;;;
27247,6832;;;;;
28669,99938;;;;;
29486,5866;;;;;
27574,52744;;;;;
31068,95164;;;;;
29481,3825;;;;;
28891,70799;;;;;
31859,12059;;;;;
27475,59833;;;;;
29330,85043;;;;;
25950,25986;;;;;
32239,25714;;;;;
30397,12637;;;;;
28437,0787;;;;;
28411,35693;;;;;
32766,18222;;;;;
30026,28531;;;;;
32071,39104;;;;;
27676,59192;;;;;
28291,36812;;;;;
28935,7284;;;;;
31493,74155;;;;;
28707,40622;;;;;
29764,99267;;;;;
29896,01009;;;;;
29892,60714;;;;;
30220,98352;;;;;
30830,84085;;;;;
31402,58062;;;;;
28280,86046;;;;;
30561,99014;;;;;
28058,91082;;;;;
26277,09503;;;;;
28175,42391;;;;;
29254,4594;;;;;
30353,63622;;;;;
30198,74784;;;;;
28816,38111;;;;;
28268,34398;;;;;
29760,87641;;;;;
29867,48861;;;;;
30376,67802;;;;;
32678,83823;;;;;
32036,07496;;;;;
30239,28177;;;;;
29391,8281;;;;;
27721,11721;;;;;
31614,69806;;;;;
28114,68734;;;;;
27688,73199;;;;;
30139,78797;;;;;
28060,62576;;;;;
30064,75165;;;;;
31663,7652;;;;;
28798,57082;;;;;
29913,78323;;;;;
30205,02171;;;;;
31075,78423;;;;;
27801,41578;;;;;
27939,05902;;;;;
29401,52757;;;;;
29729,87041;;;;;
29325,50204;;;;;
28485,80625;;;;;
30719,24678;;;;;
28355,41107;;;;;
29053,81625;;;;;
32070,30093;;;;;
29769,22242;;;;;
29459,07116;;;;;
28785,86229;;;;;
29734,81636;;;;;
30340,67186;;;;;
30766,26879;;;;;
30525,73457;;;;;
28344,30263;;;;;
28348,41416;;;;;
27823,59435;;;;;
27992,15117;;;;;
29268,27515;;;;;
30300,16486;;;;;
31133,29205;;;;;
29872,5818;;;;;
32415,29379;;;;;
28869,47505;;;;;
27590,62173;;;;;
32399,7369;;;;;
27875,78526;;;;;
31203,50928;;;;;
30453,10339;;;;;
31176,50995;;;;;
31596,89092;;;;;
31110,62106;;;;;
28631,29834;;;;;
30276,72962;;;;;
29803,26785;;;;;
29776,85582;;;;;
31723,94286;;;;;
31199,26112;;;;;
31616,33771;;;;;
29919,70318;;;;;
31216,41618;;;;;
29681,14021;;;;;
30356,74265;;;;;
31289,11671;;;;;
33558,74238;;;;;
28729,70395;;;;;
32508,35858;;;;;
29478,97758;;;;;
30655,22546;;;;;
27676,469;;;;;
29327,93864;;;;;
30045,32233;;;;;
31392,30642;;;;;
31807,29674;;;;;
26209,88395;;;;;
30849,32904;;;;;
29810,35262;;;;;
27816,16167;;;;;
29735,00892;;;;;
30519,87906;;;;;
28077,43903;;;;;
28867,77737;;;;;
29717,26383;;;;;
27750,59748;;;;;
28163,55183;;;;;
26054,72279;;;;;
30590,02216;;;;;
27061,9413;;;;;
31608,52427;;;;;
26926,84739;;;;;
30334,86749;;;;;
31837,02429;;;;;
30168,40355;;;;;
32016,12206;;;;;
29126,80562;;;;;
28425,89348;;;;;
31846,96203;;;;;
28134,59887;;;;;
30970,84996;;;;;
29862,69677;;;;;
27492,84673;;;;;
29797,09023;;;;;
27609,94745;;;;;
28525,43027;;;;;
29697,36273;;;;;
31905,92842;;;;;
28618,05394;;;;;
26522,3873;;;;;
28741,9944;;;;;
29066,41969;;;;;
28693,6794;;;;;
31248,71527;;;;;
30701,74887;;;;;
29594,58981;;;;;
31863,26113;;;;;
27219,48824;;;;;
30309,86861;;;;;
30398,56587;;;;;
29724,29608;;;;;
29467,35162;;;;;
28743,79795;;;;;
30628,53727;;;;;
29050,16227;;;;;
29318,53166;;;;;
31445,84122;;;;;
29598,64159;;;;;
27739,75585;;;;;
27273,12424;;;;;
31557,49174;;;;;
31190,56048;;;;;
30862,86231;;;;;
26652,18761;;;;;
29581,35241;;;;;
30029,00866;;;;;
32001,91551;;;;;
29084,56728;;;;;
28587,34241;;;;;
27609,63531;;;;;
29368,53198;;;;;
30510,09273;;;;;
31831,50939;;;;;
30499,93192;;;;;
31198,89951;;;;;
29929,02586;;;;;
30952,92911;;;;;
32349,12229;;;;;
27074,9889;;;;;
29208,79598;;;;;
29696,20832;;;;;
28201,97621;;;;;
32068,86076;;;;;
27222,8789;;;;;
30245,49026;;;;;
28130,29857;;;;;
29700,97301;;;;;
27600,2692;;;;;
27490,24413;;;;;
31320,51055;;;;;
28805,16982;;;;;
30441,17325;;;;;
27087,71603;;;;;
29114,92147;;;;;
30023,11674;;;;;
29204,69099;;;;;
30355,18359;;;;;
31508,273;;;;;
30542,63284;;;;;
27431,01187;;;;;
31859,22218;;;;;
31294,19724;;;;;
29956,81464;;;;;
29796,8496;;;;;
30846,6834;;;;;
30421,93597;;;;;
29340,46572;;;;;
28941,54049;;;;;
32979,78156;;;;;
30881,98448;;;;;
29270,79652;;;;;
27303,43058;;;;;
30291,88505;;;;;
30652,01698;;;;;
31715,23773;;;;;
30655,59859;;;;;
28618,66584;;;;;
29039,62926;;;;;
29652,60102;;;;;
30604,41206;;;;;
31104,88756;;;;;
30997,07281;;;;;
30100,15147;;;;;
29952,59141;;;;;
30065,14343;;;;;
29433,99551;;;;;
29194,86134;;;;;
28409,19475;;;;;
26983,34589;;;;;
29122,62084;;;;;
30298,36394;;;;;
29548,75003;;;;;
29412,66767;;;;;
29553,85471;;;;;
30655,1497;;;;;
28109,58307;;;;;
33132,30322;;;;;
30147,46525;;;;;
28351,10038;;;;;
29614,1153;;;;;
29790,89027;;;;;
31257,24816;;;;;
27988,916;;;;;
26230,81225;;;;;
28265,21067;;;;;
29047,23112;;;;;
31109,08752;;;;;
31053,40107;;;;;
28656,67239;;;;;
30615,9278;;;;;
30303,5899;;;;;
29391,06577;;;;;
31923,1771;;;;;
28375,80708;;;;;
27641,09794;;;;;
31156,04935;;;;;
29149,39603;;;;;
30099,53449;;;;;
29952,98424;;;;;
31107,4998;;;;;
30395,69432;;;;;
31426,61601;;;;;
29663,9979;;;;;
30328,74733;;;;;
31870,16023;;;;;
30251,63954;;;;;
30089,2165;;;;;
29824,34077;;;;;
30785,98436;;;;;
28125,41334;;;;;
29693,63341;;;;;
28930,58194;;;;;
30486,1465;;;;;
31084,98151;;;;;
28463,34123;;;;;
27676,89168;;;;;
29016,42225;;;;;
29723,71466;;;;;
27271,01165;;;;;
29303,72736;;;;;
26285,45121;;;;;
32985,99363;;;;;
30019,48493;;;;;
31139,92572;;;;;
29498,48705;;;;;
31737,91671;;;;;
31674,46326;;;;;
31296,88172;;;;;
30371,43726;;;;;
31338,28787;;;;;
32938,13029;;;;;
31079,2063;;;;;
28172,51809;;;;;
32697,21494;;;;;
28279,3609;;;;;
30592,23426;;;;;
26512,01501;;;;;
30132,34208;;;;;
30906,06106;;;;;
28886,71169;;;;;
31099,50471;;;;;
31256,04276;;;;;
29602,75745;;;;;
30321,21538;;;;;
31496,07903;;;;;
28986,63354;;;;;
29256,50675;;;;;
30760,48186;;;;;
29032,7374;;;;;
30702,27029;;;;;
29755,36617;;;;;
28993,38575;;;;;
29394,74672;;;;;
27956,8968;;;;;
30038,95769;;;;;
30737,76449;;;;;
30048,55909;;;;;
30364,27474;;;;;
31839,38406;;;;;
29025,97846;;;;;
31882,41294;;;;;
29773,82224;;;;;
30489,34496;;;;;
30516,87286;;;;;
30141,06731;;;;;
32100,73359;;;;;
27487,41871;;;;;
29323,72921;;;;;
29174,81257;;;;;
31979,16946;;;;;
27595,35834;;;;;
27702,4072;;;;;
29105,52168;;;;;
30961,81148;;;;;
31475,6924;;;;;
31703,16139;;;;;
32319,90389;;;;;
30901,54459;;;;;
28101,78854;;;;;
27790,70304;;;;;
28328,90608;;;;;
30330,4882;;;;;
30994,57882;;;;;
30607,01414;;;;;
30758,60079;;;;;
27646,85254;;;;;
29277,7435;;;;;
29687,58465;;;;;
29600,82784;;;;;
29871,54841;;;;;
32119,36238;;;;;
30077,99199;;;;;
28980,31622;;;;;
30706,32909;;;;;
31381,91313;;;;;
30281,06157;;;;;
28205,03574;;;;;
31029,07685;;;;;
28011,55229;;;;;
31992,96695;;;;;
28827,96957;;;;;
30492,40713;;;;;
29096,49995;;;;;
30062,08808;;;;;
29604,70155;;;;;
29648,25559;;;;;
30131,89742;;;;;
32568,57257;;;;;
32110,33723;;;;;
28139,71755;;;;;
28858,12378;;;;;
30807,14927;;;;;
29713,40848;;;;;
28305,93988;;;;;
31221,19352;;;;;
30919,87661;;;;;
29973,90144;;;;;
29827,38043;;;;;
29301,87383;;;;;
30930,74859;;;;;
32058,92765;;;;;
29039,49274;;;;;
29124,12701;;;;;
31167,41895;;;;;
30254,86575;;;;;
28491,94905;;;;;
31976,1386;;;;;
30446,93316;;;;;
28352,85893;;;;;
32447,2231;;;;;
30601,31423;;;;;
32135,96848;;;;;
31238,47406;;;;;
30443,49783;;;;;
28850,652;;;;;
31363,17494;;;;;
30771,9088;;;;;
29886,17313;;;;;
28849,45483;;;;;
30182,06761;;;;;
30649,38155;;;;;
30598,80733;;;;;
29201,85767;;;;;
31301,97702;;;;;
30660,21332;;;;;
31190,79726;;;;;
32585,5636;;;;;
29021,64237;;;;;
26791,84514;;;;;
30707,92191;;;;;
28357,642;;;;;
31892,19817;;;;;
28371,54271;;;;;
29499,77392;;;;;
32565,84972;;;;;
30637,16966;;;;;
30541,16116;;;;;
27527,67961;;;;;
30069,00282;;;;;
28326,50248;;;;;
32139,42587;;;;;
29109,37475;;;;;
28281,48814;;;;;
28354,63786;;;;;
32239,11151;;;;;
30678,06762;;;;;
31698,72269;;;;;
30409,34499;;;;;
29471,27676;;;;;
29904,53957;;;;;
27692,39812;;;;;
29329,76042;;;;;
29560,45679;;;;;
31206,48956;;;;;
29290,61313;;;;;
32495,00286;;;;;
29937,02339;;;;;
28609,19241;;;;;
29192,56646;;;;;
30115,7097;;;;;
31442,85154;;;;;
31775,62671;;;;;
31196,57715;;;;;
28121,65855;;;;;
31821,52006;;;;;
26807,56607;;;;;
31231,90607;;;;;
31808,55576;;;;;
31090,05295;;;;;
29170,93986;;;;;
26649,71994;;;;;
31193,07623;;;;;
31734,64402;;;;;
29880,20775;;;;;
30556,94324;;;;;
28422,0941;;;;;
31525,32288;;;;;
31936,32717;;;;;
27971,83407;;;;;
30864,93388;;;;;
31354,31073;;;;;
31452,91723;;;;;
30130,10416;;;;;
31008,70776;;;;;
27512,82771;;;;;
29373,38221;;;;;
30856,68432;;;;;
30387,98112;;;;;
30747,76255;;;;;
30777,80775;;;;;
28922,47215;;;;;
28464,65547;;;;;
29637,44659;;;;;
30377,45849;;;;;
26339,3821;;;;;
33085,07413;;;;;
31634,75629;;;;;
29280,6483;;;;;
29420,57592;;;;;
32525,34993;;;;;
31125,10891;;;;;
30268,94804;;;;;
30411,82455;;;;;
27308,51046;;;;;
31775,42543;;;;;
31714,03975;;;;;
33094,68462;;;;;
33727,41506;;;;;
30747,1899;;;;;
29379,45203;;;;;
27423,8638;;;;;
31175,34018;;;;;
28573,98616;;;;;
30067,52215;;;;;
28477,16877;;;;;
29106,08276;;;;;
29162,78392;;;;;
29884,41328;;;;;
30167,58952;;;;;
29766,9396;;;;;
28623,53863;;;;;
30046,16553;;;;;
29984,77633;;;;;
29670,2114;;;;;
27626,41758;;;;;
28158,49508;;;;;
28013,88704;;;;;
28832,24402;;;;;
27507,85568;;;;;
34408,51402;;;;;
29626,35372;;;;;
31654,14325;;;;;
31869,13058;;;;;
32100,20622;;;;;
28665,33839;;;;;
30665,44086;;;;;
30287,4176;;;;;
30635,38666;;;;;
31054,52725;;;;;
31560,20216;;;;;
30848,73544;;;;;
30217,75672;;;;;
31235,17354;;;;;
28561,34872;;;;;
30569,92128;;;;;
32730,82022;;;;;
25677,00828;;;;;
31016,06081;;;;;
26841,35489;;;;;
29207,12362;;;;;
31851,97723;;;;;
29953,01837;;;;;
29836,33949;;;;;
30755,16832;;;;;
29475,45841;;;;;
30171,57935;;;;;
29232,59583;;;;;
31398,67379;;;;;
31416,67514;;;;;
30765,85179;;;;;
30980,70262;;;;;
30998,31293;;;;;
29274,12182;;;;;
32173,41108;;;;;
27641,11193;;;;;
28456,55528;;;;;
29376,82813;;;;;
29891,79201;;;;;
27820,94874;;;;;
30196,75022;;;;;
28225,21209;;;;;
29882,77762;;;;;
30651,39864;;;;;
29774,67682;;;;;
26548,12891;;;;;
30812,76213;;;;;
27973,06041;;;;;
28714,90961;;;;;
29185,83462;;;;;
28011,74794;;;;;
27111,48032;;;;;
28650,63888;;;;;
32226,89747;;;;;
32542,41542;;;;;
29092,27064;;;;;
29050,06459;;;;;
28312,89914;;;;;
30518,91802;;;;;
31284,44401;;;;;
30924,6329;;;;;
31231,22055;;;;;
28488,9974;;;;;
29749,3352;;;;;
31559,24961;;;;;
31987,00745;;;;;
28560,89133;;;;;
29807,66745;;;;;
29129,19752;;;;;
28028,98397;;;;;
30628,53337;;;;;
29548,00356;;;;;
28261,43674;;;;;
30197,43637;;;;;
29470,50547;;;;;
27702,3658;;;;;
29019,78888;;;;;
30592,11857;;;;;
31020,26526;;;;;
33229,49631;;;;;
31054,63383;;;;;
32080,89006;;;;;
29182,7903;;;;;
29920,77585;;;;;
29655,82724;;;;;
30743,6935;;;;;
31077,41624;;;;;
29201,22622;;;;;
27798,48508;;;;;
28245,80697;;;;;
31001,29633;;;;;
30391,29863;;;;;
28278,03995;;;;;
31508,80759;;;;;
29543,83332;;;;;
30806,24265;;;;;
27121,4455;;;;;
33706,21824;;;;;
31008,59197;;;;;
30825,18745;;;;;
28396,42413;;;;;
26200,63838;;;;;
31217,39662;;;;;
31918,71886;;;;;
28310,68435;;;;;
31071,93416;;;;;
32756,18447;;;;;
29229,77315;;;;;
28624,93276;;;;;
32070,2111;;;;;
31185,61949;;;;;
30324,38743;;;;;
29920,95009;;;;;
31804,02994;;;;;
29152,59695;;;;;
28222,88935;;;;;
31569,17941;;;;;
31360,98496;;;;;
28357,53548;;;;;
28380,87591;;;;;
29511,82805;;;;;
30692,92519;;;;;
31209,33384;;;;;
29463,16405;;;;;
31529,42606;;;;;
29023,85675;;;;;
29746,10047;;;;;
29691,34035;;;;;
27911,27456;;;;;
31494,09081;;;;;
28880,11162;;;;;
31096,84724;;;;;
28643,20248;;;;;
30071,35271;;;;;
31387,21114;;;;;
31378,1964;;;;;
28850,15379;;;;;
27405,49734;;;;;
28863,01138;;;;;
29787,98613;;;;;
31636,227;;;;;
27862,81338;;;;;
27589,52557;;;;;
29318,69478;;;;;
31311,57977;;;;;
30062,6272;;;;;
29267,28024;;;;;
31856,78895;;;;;
29102,64256;;;;;
30558,83278;;;;;
29412,6634;;;;;
31050,92235;;;;;
27126,16444;;;;;
32045,96732;;;;;
26897,98731;;;;;
28230,87501;;;;;
28465,82249;;;;;
29910,34944;;;;;
29890,61341;;;;;
29736,73405;;;;;
31451,43438;;;;;
33207,02273;;;;;
30573,00023;;;;;
30307,01456;;;;;
28416,35688;;;;;
27271,75739;;;;;
30646,36043;;;;;
31713,61261;;;;;
32089,00396;;;;;
28008,28374;;;;;
31021,3289;;;;;
32652,54861;;;;;
29966,14958;;;;;
30863,8399;;;;;
30726,75739;;;;;
28285,30879;;;;;
30945,13649;;;;;
28006,87053;;;;;
30512,65318;;;;;
33361,92483;;;;;
30148,97873;;;;;
30652,71953;;;;;
31116,44118;;;;;
28972,27309;;;;;
32947,76557;;;;;
29280,23856;;;;;
29560,87401;;;;;
31328,33224;;;;;
28438,28834;;;;;
26624,13892;;;;;
30865,51205;;;;;
29816,10822;;;;;
30228,32941;;;;;
32453,65145;;;;;
29434,61397;;;;;
32021,76643;;;;;
28623,50875;;;;;
30143,18797;;;;;
30009,49744;;;;;
31103,82046;;;;;
29231,49201;;;;;
32525,96151;;;;;
25750,90028;;;;;
29642,84926;;;;;
32937,28392;;;;;
28398,82109;;;;;
29875,5671;;;;;
31135,81784;;;;;
28791,09451;;;;;
30295,87516;;;;;
32088,93905;;;;;
27952,78713;;;;;
28075,61304;;;;;
29950,49819;;;;;
28341,51432;;;;;
31682,38167;;;;;
31134,18073;;;;;
27199,36399;;;;;
29858,94393;;;;;
29116,37883;;;;;
29501,88918;;;;;
26288,55926;;;;;
27959,91125;;;;;
27014,74825;;;;;
30225,91133;;;;;
29843,00697;;;;;
29926,90886;;;;;
32199,61201;;;;;
29859,92574;;;;;
29146,0022;;;;;
28980,30854;;;;;
27948,27046;;;;;
29891,72794;;;;;
28746,1274;;;;;
30697,64478;;;;;
29221,18399;;;;;
28838,2953;;;;;
28859,37635;;;;;
29924,13009;;;;;
28763,7901;;;;;
29865,00565;;;;;
31816,77638;;;;;
29020,02628;;;;;
29772,08405;;;;;
30815,37326;;;;;
27256,32784;;;;;
29448,8101;;;;;
27635,20589;;;;;
29183,48692;;;;;
32375,50467;;;;;
29439,01738;;;;;
30519,65617;;;;;
24813,99664;;;;;
29664,60236;;;;;
27849,15419;;;;;
30120,23576;;;;;
27900,86954;;;;;
29845,74986;;;;;
29107,75579;;;;;
29584,86016;;;;;
28744,01871;;;;;
31569,30767;;;;;
31730,56005;;;;;
27644,15517;;;;;
28131,82915;;;;;
29663,48339;;;;;
26259,04386;;;;;
32527,5146;;;;;
30786,51782;;;;;
28574,9267;;;;;
31236,00399;;;;;
30171,41051;;;;;
30422,90156;;;;;
28717,14978;;;;;
31357,69652;;;;;
29277,71721;;;;;
27902,35678;;;;;
27949,2893;;;;;
30444,65082;;;;;
28720,59281;;;;;
28777,39682;;;;;
29820,19376;;;;;
28543,18981;;;;;
29214,98093;;;;;
29649,97947;;;;;
28514,37608;;;;;
29009,79648;;;;;
30853,11244;;;;;
28929,03233;;;;;
29487,88038;;;;;
30773,74254;;;;;
29880,18675;;;;;
27941,63013;;;;;
30008,68591;;;;;
30782,04334;;;;;
31434,17082;;;;;
30368,19096;;;;;
28438,27709;;;;;
32466,88802;;;;;
29188,93609;;;;;
32971,17062;;;;;
30821,26208;;;;;
