510432,9172;;BEST;WORST;AVG;STD
502863,0961;;;;;
497648,3106;;;;;
493121,126;;;;;
515657,2357;;;;;
500149,2089;;;;;
511443,2495;;;;;
488130,9124;;;;;
524160,8389;;;;;
506510,3485;;;;;
506502,1684;;;;;
488373,6664;;;;;
495402,7581;;;;;
484688,7776;;;;;
503984,6839;;;;;
493467,7224;;;;;
490076,2842;;;;;
485960,0742;;;;;
500250,4322;;;;;
509099,7417;;;;;
508867,5145;;;;;
499451,6716;;;;;
507691,1176;;;;;
465574,96;;;;;
494571,4399;;;;;
495935,025;;;;;
481170,8616;;;;;
505230,1752;;;;;
498308,7336;;;;;
489945,1451;;;;;
501828,0844;;;;;
496152,7339;;;;;
471272,5233;;;;;
489125,8874;;;;;
508326,5569;;;;;
513745,4322;;;;;
500800,0405;;;;;
508263,7973;;;;;
498283,9493;;;;;
491183,5178;;;;;
493811,4539;;;;;
492892,7533;;;;;
502842,6078;;;;;
499117,0847;;;;;
485707,6373;;;;;
502498,0302;;;;;
480557,5465;;;;;
508665,5562;;;;;
514340,3055;;;;;
489114,1137;;;;;
493037,1921;;;;;
490031,8521;;;;;
504650,8227;;;;;
506620,4367;;;;;
494218,7597;;;;;
506652,4147;;;;;
493578,6295;;;;;
515099,2028;;;;;
482063,3522;;;;;
474499,37;;;;;
508547,3734;;;;;
483725,3092;;;;;
510405,9257;;;;;
493696,3504;;;;;
495341,5037;;;;;
499405,4377;;;;;
499155,614;;;;;
501192,131;;;;;
538103,4197;;;;;
503718,6855;;;;;
477392,9134;;;;;
484432,8335;;;;;
473687,2539;;;;;
495037,8997;;;;;
527381,8667;;;;;
512649,3223;;;;;
483959,9276;;;;;
492937,9441;;;;;
516791,6526;;;;;
500974,4786;;;;;
491807,3677;;;;;
498466,3583;;;;;
501284,5426;;;;;
519305,0854;;;;;
491543,176;;;;;
483774,9331;;;;;
516050,3946;;;;;
500441,4398;;;;;
480997,2666;;;;;
468297,6175;;;;;
498595,9051;;;;;
491040,6988;;;;;
472029,6508;;;;;
482549,8599;;;;;
496559,5656;;;;;
502449,2672;;;;;
490419,0073;;;;;
496248,7383;;;;;
497801,781;;;;;
480731,8846;;;;;
457030,7442;;;;;
501834,3975;;;;;
504637,1668;;;;;
474717,4579;;;;;
487870,2714;;;;;
470508,6633;;;;;
510761,0072;;;;;
487370,263;;;;;
481861,1995;;;;;
518118,7328;;;;;
504848,4005;;;;;
499699,6221;;;;;
497606,5196;;;;;
522456,8927;;;;;
499314,3094;;;;;
472939,3663;;;;;
477324,4197;;;;;
507283,0256;;;;;
513362,9037;;;;;
510202,9221;;;;;
480449,3797;;;;;
491215,8106;;;;;
469026,9833;;;;;
482738,9972;;;;;
472644,5176;;;;;
512285,6809;;;;;
503553,8055;;;;;
495374,1301;;;;;
512331,0154;;;;;
488936,3505;;;;;
503519,2167;;;;;
510095,1967;;;;;
492410,6179;;;;;
494422,4353;;;;;
508616,5033;;;;;
503316,1438;;;;;
481432,3369;;;;;
484991,4448;;;;;
502432,0722;;;;;
478328,9382;;;;;
504187,0988;;;;;
516647,35;;;;;
506364,346;;;;;
474957,684;;;;;
501303,7766;;;;;
517018,486;;;;;
498742,0807;;;;;
478798,4826;;;;;
488874,3132;;;;;
500587,283;;;;;
495040,4225;;;;;
497448,1944;;;;;
504959,848;;;;;
493574,6779;;;;;
510035,2006;;;;;
499246,1098;;;;;
483828,172;;;;;
497776,2393;;;;;
482353,9215;;;;;
492509,3381;;;;;
491503,7172;;;;;
473477,748;;;;;
487109,5686;;;;;
502264,1372;;;;;
515018,59;;;;;
481678,4295;;;;;
484424,0911;;;;;
496545,3878;;;;;
508139,3353;;;;;
482401,1908;;;;;
493612,1572;;;;;
495391,1349;;;;;
487877,92;;;;;
482762,3131;;;;;
487211,5246;;;;;
497675,4072;;;;;
507492,3742;;;;;
503333,0429;;;;;
500265,0327;;;;;
523427,9884;;;;;
494741,1408;;;;;
506837,6209;;;;;
507158,2485;;;;;
476213,2981;;;;;
480240,0438;;;;;
498697,885;;;;;
481172,9374;;;;;
493646,2104;;;;;
477270,7709;;;;;
484940,548;;;;;
493973,8006;;;;;
482556,7397;;;;;
486553,3623;;;;;
503906,5047;;;;;
513086,7655;;;;;
501432,1427;;;;;
497025,0686;;;;;
483119,6046;;;;;
532242,0232;;;;;
498654,1741;;;;;
491889,3715;;;;;
496413,355;;;;;
482736,9078;;;;;
487411,971;;;;;
518745,1916;;;;;
469764,5924;;;;;
499077,0098;;;;;
501108,4407;;;;;
504388,614;;;;;
490858,8427;;;;;
485531,8944;;;;;
507843,1721;;;;;
494401,4527;;;;;
518055,2005;;;;;
496107,2847;;;;;
483106,6842;;;;;
510040,471;;;;;
499291,1343;;;;;
481888,4931;;;;;
512411,2503;;;;;
509529,0611;;;;;
523371,7202;;;;;
508066,8375;;;;;
477817,077;;;;;
511606,7129;;;;;
495842,234;;;;;
480988,9548;;;;;
471825,4625;;;;;
517950,1194;;;;;
464127,8437;;;;;
532545,0881;;;;;
503924,3171;;;;;
495895,544;;;;;
492800,8349;;;;;
492662,565;;;;;
470932,1916;;;;;
485280,8743;;;;;
476872,4038;;;;;
505678,7615;;;;;
468755,3119;;;;;
481406,1059;;;;;
510474,8999;;;;;
506429,5325;;;;;
507790,8475;;;;;
495891,5505;;;;;
506217,0859;;;;;
504108,486;;;;;
504543,3135;;;;;
483228,122;;;;;
479675,5358;;;;;
505398,2114;;;;;
497970,0965;;;;;
482862,9694;;;;;
512786,245;;;;;
488009,5697;;;;;
456377,293;;;;;
507994,2813;;;;;
491049,5619;;;;;
492055,5293;;;;;
469682,0288;;;;;
504540,5383;;;;;
503058,9872;;;;;
511844,5236;;;;;
496474,7895;;;;;
514751,2539;;;;;
496203,3798;;;;;
499794,7304;;;;;
509217,581;;;;;
490542,9138;;;;;
483065,3229;;;;;
491670,6614;;;;;
486323,1793;;;;;
477433,929;;;;;
493891,0652;;;;;
464074,5296;;;;;
498192,6054;;;;;
499849,0832;;;;;
483065,7841;;;;;
489614,5548;;;;;
502434,4051;;;;;
502750,5126;;;;;
498912,6401;;;;;
491641,5731;;;;;
514704,1622;;;;;
485783,0041;;;;;
492911,2721;;;;;
478301,4117;;;;;
517822,4807;;;;;
518533,7584;;;;;
495979,4118;;;;;
491363,76;;;;;
488347,4233;;;;;
503930,7145;;;;;
510573,7813;;;;;
488662,95;;;;;
517564,297;;;;;
475131,3322;;;;;
497314,8173;;;;;
483639,8824;;;;;
504929,7089;;;;;
493078,496;;;;;
508603,0813;;;;;
467389,4127;;;;;
473265,4026;;;;;
513228,7653;;;;;
483591,8524;;;;;
518938,3447;;;;;
502658,9048;;;;;
519046,0991;;;;;
511820,8448;;;;;
493117,0293;;;;;
486777,8857;;;;;
503053,714;;;;;
474188,195;;;;;
500258,1694;;;;;
515473,1655;;;;;
508579,0561;;;;;
535056,8946;;;;;
508327,6276;;;;;
496690,6866;;;;;
503328,7799;;;;;
492556,5319;;;;;
501276,1803;;;;;
502622,4092;;;;;
505130,9904;;;;;
496402,5271;;;;;
484598,7651;;;;;
493207,1556;;;;;
466446,6302;;;;;
485931,4984;;;;;
495282,2661;;;;;
507975,9087;;;;;
507053,8206;;;;;
493476,71;;;;;
499341,1059;;;;;
507299,1937;;;;;
490129,0303;;;;;
509556,218;;;;;
485925,371;;;;;
499998,7541;;;;;
496028,0085;;;;;
514215,973;;;;;
488711,5399;;;;;
486485,8821;;;;;
494718,4732;;;;;
495756,2649;;;;;
497342,0466;;;;;
496458,5171;;;;;
525386,5574;;;;;
506460,6884;;;;;
486682,8104;;;;;
484292,2274;;;;;
507005,4779;;;;;
491349,4954;;;;;
514871,4819;;;;;
489677,208;;;;;
502925,7791;;;;;
500404,4721;;;;;
513608,8109;;;;;
520176,1186;;;;;
488499,0431;;;;;
498552,7448;;;;;
503806,6551;;;;;
485547,6789;;;;;
480975,8595;;;;;
470330,6252;;;;;
479785,3527;;;;;
489175,0438;;;;;
506923,0962;;;;;
500315,7261;;;;;
497495,6691;;;;;
478196,9084;;;;;
501103,9359;;;;;
497305,1013;;;;;
488016,708;;;;;
527386,0575;;;;;
509130,937;;;;;
484804,9904;;;;;
482203,5397;;;;;
500702,1897;;;;;
491757,8648;;;;;
508452,5582;;;;;
495416,2645;;;;;
498270,5916;;;;;
476748,2373;;;;;
484237,0878;;;;;
